ref,count_1_aerobic_t30_7_Rif,count_1_aerobic_t60_1_control,count_1_aerobic_t180_6_Nor,count_1_aerobic_t30_1_control,count_1_aerobic_t180_5_Gent,count_1_aerobic_t0_1_control,count_1_aerobic_t180_1_control,freq_aerobic_t30_7_Rif,freq_aerobic_t60_1_control,freq_aerobic_t180_6_Nor,freq_aerobic_t30_1_control,freq_aerobic_t180_5_Gent,freq_aerobic_t0_1_control,freq_aerobic_t180_1_control
7500,181,235,143,174,219,202,225,99.34967132,140.2359664,78.49961436,109.7285731,122.73879,109.3805164,101.1916327
7501,57,41,53,59,41,72,79,31.28691307,24.46670052,29.09426267,37.20681503,22.97849493,38.98711476,35.52950658
7502,187,164,229,179,186,201,271,102.6430306,97.86680209,125.7091727,112.881693,104.2439038,108.8390287,121.8796998
7503,89,111,78,81,108,101,133,48.85149584,66.23911605,42.81797147,51.08054266,60.52871835,54.6902582,59.81549842
7504,68,85,41,85,60,69,105,37.3247384,50.72364742,22.50688244,53.6030386,33.62706575,37.36265164,47.22276191
7505,23,15,13,10,11,17,17,12.62454387,8.951231898,7.136328579,6.306239835,6.164962055,9.205290985,7.645590024
7506,4,6,2,3,10,7,5,2.195572847,3.580492759,1.097896704,1.891871951,5.604510959,3.790413935,2.248702948
7507,16,22,15,42,19,16,29,8.782291388,13.12847345,8.234225283,26.48620731,10.64857082,8.66380328,13.0424771
7508,23,25,18,17,23,23,26,12.62454387,14.91871983,9.88107034,10.72060772,12.89037521,12.45421721,11.69325533
7509,133,157,123,121,130,119,167,73.00279716,93.68956054,67.52064732,76.30550201,72.85864246,64.43703689,75.10667847
7510,110,122,100,107,65,117,138,60.37825329,72.80335277,54.89483522,67.47676624,36.42932123,63.35406148,62.06420137
7511,65,54,49,103,64,75,103,35.67805876,32.22443483,26.89846926,64.9542703,35.86887014,40.61157787,46.32328073
7512,49,35,40,42,41,43,63,26.89576737,20.88620776,21.95793409,26.48620731,22.97849493,23.28397131,28.33365715
7513,176,117,72,97,129,135,160,96.60520526,69.81960881,39.52428136,61.1705264,72.29819137,73.10084017,71.95849434
7514,285,327,298,302,298,272,346,156.4345653,195.1368554,163.586609,190.448443,167.0144266,147.2846558,155.610244
7515,125,107,181,146,149,113,239,68.61165147,63.85212088,99.35965175,92.07110159,83.50721329,61.18811066,107.4880009
7516,301,176,393,136,349,257,116,165.2168567,105.0277876,215.7367024,85.76486176,195.5974325,139.1623402,52.1699084
7517,58,70,35,18,57,32,76,31.83580628,41.77241553,19.21319233,11.3512317,31.94571247,17.32760656,34.18028481
7518,13,4,5,0,15,18,7,7.135611752,2.386995173,2.744741761,0,8.406766438,9.74677869,3.148184127
7519,22,26,9,28,13,13,17,12.07565066,15.51546862,4.94053517,17.65747154,7.285864246,7.039340165,7.645590024
7520,10,13,13,11,9,9,13,5.488932117,7.757734312,7.136328579,6.936863819,5.044059863,4.873389345,5.846627665
7521,5,1,0,5,8,11,4,2.744466059,0.596748793,0,3.153119918,4.483608767,5.956364755,1.798962359
7522,169,198,176,166,159,145,199,92.76295278,118.1562611,96.61490999,104.6835813,89.11172424,78.51571722,89.49837734
7523,384,465,418,309,382,363,466,210.7749933,277.4881889,229.4604112,194.8628109,214.0923186,196.5600369,209.5791148
7524,240,241,173,233,219,239,319,131.7343708,143.8164592,94.96806493,146.9353882,122.73879,129.4155615,143.4672481
7525,50,77,88,108,68,91,65,27.44466059,45.94965708,48.30745499,68.10739022,38.11067452,49.27538115,29.23313833
7526,226,212,172,217,173,215,297,124.0498659,126.5107442,94.41911658,136.8454044,96.95803959,116.4198566,133.5729551
7527,28,34,28,90,42,37,36,15.36900993,20.28945897,15.37055386,56.75615852,23.53894603,20.03504508,16.19066123
7528,202,150,172,198,221,201,296,110.8764288,89.51231898,94.41911658,124.8635487,123.8596922,108.8390287,133.1232145
7529,26,27,29,45,28,36,42,14.2712235,16.11221742,15.91950221,28.37807926,15.69263068,19.49355738,18.88910476
7530,100,60,63,61,72,75,115,54.88932117,35.80492759,34.58374619,38.46806299,40.3524789,40.61157787,51.72016781
7531,34,33,25,38,46,49,45,18.6623692,19.69271018,13.7237088,23.96371137,25.78075041,26.53289754,20.23832653
7532,38,29,41,44,32,36,48,20.85794205,17.305715,22.50688244,27.74745527,17.93443507,19.49355738,21.5875483
7533,48,0,3,1,20,61,0,26.34687416,0,1.646845057,0.630623984,11.20902192,33.03075,0
7534,109,81,84,112,93,118,135,59.82936008,48.33665225,46.11166158,70.62988615,52.12195192,63.89554919,60.7149796
7535,124,119,124,82,128,127,271,68.06275825,71.01310639,68.06959567,51.71116665,71.73774027,68.76893853,121.8796998
7536,93,145,104,84,118,144,151,51.04706869,86.52857502,57.09062863,52.97241462,66.13322931,77.97422952,67.91082903
7537,1,7,1,2,3,4,6,0.548893212,4.177241553,0.548948352,1.261247967,1.681353288,2.16595082,2.698443538
7538,12,0,4,0,20,35,12,6.586718541,0,2.195793409,0,11.20902192,18.95206967,5.396887076
7539,88,95,96,125,97,98,86,48.30260263,56.69113536,52.69904181,78.82799794,54.3637563,53.06579509,38.67769071
7540,51,53,67,81,66,65,102,27.9935538,31.62768604,36.7795396,51.08054266,36.98977233,35.19670082,45.87354014
7541,164,154,89,129,120,117,157,90.01848672,91.89931416,48.85640335,81.35049387,67.25413151,63.35406148,70.60927257
7542,143,114,105,78,127,108,143,78.49172928,68.02936243,57.63957698,49.18867071,71.17728918,58.48067214,64.31290432
7543,30,0,9,0,33,16,0,16.46679635,0,4.94053517,0,18.49488616,8.66380328,0
7544,135,134,195,119,160,140,205,74.10058358,79.96433829,107.0449287,75.04425404,89.67217534,75.8082787,92.19682087
7545,184,179,196,203,187,194,233,100.996351,106.818034,107.593877,128.0166687,104.8043549,105.0486148,104.7895574
7546,121,79,93,68,95,89,146,66.41607862,47.14315466,51.05219675,42.88243088,53.24285411,48.19240574,65.66212609
7547,119,133,130,157,127,153,188,65.3182922,79.3675895,71.36328579,99.00796541,71.17728918,82.84761886,84.55123085
7548,172,171,114,95,124,141,146,94.40963242,102.0440436,62.58011215,59.90927843,69.49593589,76.3497664,65.66212609
7549,22,29,18,37,23,22,24,12.07565066,17.305715,9.88107034,23.33308739,12.89037521,11.91272951,10.79377415
7550,61,54,78,55,57,79,102,33.48248592,32.22443483,42.81797147,34.68431909,31.94571247,42.77752869,45.87354014
7551,20,14,22,14,28,20,6,10.97786423,8.354483105,12.07686375,8.828735769,15.69263068,10.8297541,2.698443538
7552,29,29,16,32,17,23,23,15.91790314,17.305715,8.783173635,20.17996747,9.52766863,12.45421721,10.34403356
7553,81,71,74,92,73,93,113,44.46035015,42.36916432,40.62217806,58.01740648,40.91293,50.35835656,50.82068663
7554,259,276,220,263,277,234,296,142.1633418,164.7026669,120.7686375,165.8541077,155.2449536,126.708123,133.1232145
7555,144,149,135,205,185,230,197,79.04062249,88.91557019,74.10802755,129.2779166,103.6834527,124.5421721,88.59889616
7556,71,1,7,0,32,23,0,38.97141803,0.596748793,3.842638465,0,17.93443507,12.45421721,0
7557,9,6,14,3,11,16,7,4.940038906,3.580492759,7.685276931,1.891871951,6.164962055,8.66380328,3.148184127
7558,24,30,32,42,22,27,35,13.17343708,17.9024638,17.56634727,26.48620731,12.32992411,14.62016803,15.74092064
7559,67,40,41,56,37,38,50,36.77584519,23.86995173,22.50688244,35.31494308,20.73669055,20.57653279,22.48702948
7560,16,21,28,17,19,12,34,8.782291388,12.53172466,15.37055386,10.72060772,10.64857082,6.49785246,15.29118005
7561,159,123,145,152,165,170,208,87.27402066,73.40010157,79.59751107,95.85484549,92.47443082,92.05290985,93.54604264
7562,147,161,109,132,139,170,225,80.68730212,96.07655571,59.83537039,83.24236582,77.90270233,92.05290985,101.1916327
7563,1,0,0,0,0,1,0,0.548893212,0,0,0,0,0.541487705,0
7564,100,141,93,147,90,107,134,54.88932117,84.14157984,51.05219675,92.70172558,50.44059863,57.93918443,60.26523901
7565,3,6,1,4,2,13,13,1.646679635,3.580492759,0.548948352,2.522495934,1.120902192,7.039340165,5.846627665
7566,147,162,140,210,153,97,232,80.68730212,96.6733045,76.85276931,132.4310365,85.74901767,52.52430738,104.3398168
7567,150,146,124,89,203,168,253,82.33398176,87.12532381,68.06959567,56.12553453,113.7715725,90.96993444,113.7843692
7568,160,152,140,213,181,156,275,87.82291388,90.70581657,76.85276931,134.3229085,101.4416484,84.47208198,123.6786621
7569,158,141,115,77,160,140,230,86.72512745,84.14157984,63.1290605,48.55804673,89.67217534,75.8082787,103.4403356
7570,49,55,63,51,60,74,91,26.89576737,32.82118363,34.58374619,32.16182316,33.62706575,40.07009017,40.92639366
7571,33,32,53,42,30,39,63,18.11347599,19.09596138,29.09426267,26.48620731,16.81353288,21.11802049,28.33365715
7572,61,92,78,58,92,106,120,33.48248592,54.90088898,42.81797147,36.57619104,51.56150082,57.39769673,53.96887076
7573,87,57,52,51,57,75,57,47.75370942,34.01468121,28.54531431,32.16182316,31.94571247,40.61157787,25.63521361
7574,45,98,60,60,55,59,100,24.70019453,58.48138174,32.93690113,37.83743901,30.82481027,31.94777459,44.97405896
7575,97,178,138,139,148,120,202,53.24264154,106.2212852,75.7548726,87.65673371,82.94676219,64.9785246,90.8475991
7576,2,0,1,0,0,0,5,1.097786423,0,0.548948352,0,0,0,2.248702948
7577,13,20,8,25,6,10,12,7.135611752,11.93497586,4.391586818,15.76559959,3.362706575,5.41487705,5.396887076
7578,100,94,75,32,72,69,111,54.88932117,56.09438656,41.17112641,20.17996747,40.3524789,37.36265164,49.92120545
7579,29,27,51,7,21,38,52,15.91790314,16.11221742,27.99636596,4.414367885,11.76947301,20.57653279,23.38651066
7580,28,28,20,24,25,32,25,15.36900993,16.70896621,10.97896704,15.1349756,14.0112774,17.32760656,11.24351474
7581,0,0,0,0,4,0,0,0,0,0,0,2.241804384,0,0
7582,8,2,5,0,12,2,3,4.391145694,1.193497586,2.744741761,0,6.725413151,1.08297541,1.349221769
7583,3,0,5,4,4,6,1,1.646679635,0,2.744741761,2.522495934,2.241804384,3.24892623,0.44974059
7584,1,0,5,0,9,1,0,0.548893212,0,2.744741761,0,5.044059863,0.541487705,0
7585,62,85,58,68,74,82,107,34.03137913,50.72364742,31.83900443,42.88243088,41.4733811,44.40199181,48.12224309
7586,94,107,90,135,79,137,167,51.5959619,63.85212088,49.4053517,85.13423777,44.27563657,74.18381558,75.10667847
7587,54,41,183,50,55,76,29,29.64023343,24.46670052,100.4575485,31.53119918,30.82481027,41.15306558,13.0424771
7588,239,209,209,291,195,211,246,131.1854776,124.7204978,114.7302056,183.5115792,109.2879637,114.2539058,110.636185
7589,9,2,12,17,16,20,13,4.940038906,1.193497586,6.587380226,10.72060772,8.967217534,10.8297541,5.846627665
7590,38,15,29,6,46,37,11,20.85794205,8.951231898,15.91950221,3.783743901,25.78075041,20.03504508,4.947146486
7591,145,51,164,60,166,197,49,79.5895157,30.43418845,90.02752976,37.83743901,93.03488192,106.6730779,22.03728889
7592,65,18,46,24,71,86,28,35.67805876,10.74147828,25.2516242,15.1349756,39.79202781,46.56794263,12.59273651
7593,61,45,49,68,67,87,131,33.48248592,26.8536957,26.89846926,42.88243088,37.55022342,47.10943033,58.91601724
7594,147,131,211,153,167,171,265,80.68730212,78.17409191,115.8281023,96.48546948,93.59533301,92.59439755,119.1812563
7595,116,109,103,121,155,118,176,63.67161256,65.04561846,56.54168028,76.30550201,86.86991986,63.89554919,79.15434377
7596,132,107,116,81,79,98,178,72.45390395,63.85212088,63.67800885,51.08054266,44.27563657,53.06579509,80.05382495
7597,46,40,33,70,41,45,48,25.24908774,23.86995173,18.11529562,44.14367885,22.97849493,24.36694672,21.5875483
7598,2,3,0,12,1,2,3,1.097786423,1.79024638,0,7.567487802,0.560451096,1.08297541,1.349221769
7599,41,30,37,15,28,45,36,22.50462168,17.9024638,20.31108903,9.459359753,15.69263068,24.36694672,16.19066123
7600,122,114,147,112,122,157,227,66.96497183,68.02936243,80.69540777,70.62988615,68.3750337,85.01356968,102.0911138
7601,89,90,101,67,90,135,135,48.85149584,53.70739139,55.44378357,42.2518069,50.44059863,73.10084017,60.7149796
7602,82,101,62,84,90,109,99,45.00924336,60.27162812,34.03479784,52.97241462,50.44059863,59.02215984,44.52431837
7603,19,37,20,19,15,26,38,10.42897102,22.07970535,10.97896704,11.98185569,8.406766438,14.07868033,17.09014241
7604,12,14,9,38,14,17,23,6.586718541,8.354483105,4.94053517,23.96371137,7.846315342,9.205290985,10.34403356
7605,31,59,25,32,39,57,54,17.01568956,35.2081788,13.7237088,20.17996747,21.85759274,30.86479918,24.28599184
7606,16,19,9,32,20,44,29,8.782291388,11.33822707,4.94053517,20.17996747,11.20902192,23.82545902,13.0424771
7607,191,197,150,116,230,181,331,104.8386034,117.5595123,82.34225283,73.15238209,128.9037521,98.0092746,148.8641352
7608,70,64,59,78,61,86,72,38.42252482,38.19192277,32.38795278,49.18867071,34.18751685,46.56794263,32.38132245
7609,6,9,4,13,6,9,10,3.29335927,5.370739139,2.195793409,8.198111786,3.362706575,4.873389345,4.497405896
7610,9,22,7,43,14,14,15,4.940038906,13.12847345,3.842638465,27.11683129,7.846315342,7.58082787,6.746108844
7611,37,21,27,22,39,35,36,20.30904883,12.53172466,14.82160551,13.87372764,21.85759274,18.95206967,16.19066123
7612,9,11,4,19,5,9,6,4.940038906,6.564236725,2.195793409,11.98185569,2.802255479,4.873389345,2.698443538
7613,50,26,16,26,23,32,44,27.44466059,15.51546862,8.783173635,16.39622357,12.89037521,17.32760656,19.78858594
7614,46,80,52,61,52,44,79,25.24908774,47.73990346,28.54531431,38.46806299,29.14345699,23.82545902,35.52950658
7615,37,28,24,20,39,35,37,20.30904883,16.70896621,13.17476045,12.61247967,21.85759274,18.95206967,16.64040182
7616,26,22,17,18,14,26,46,14.2712235,13.12847345,9.332121987,11.3512317,7.846315342,14.07868033,20.68806712
7617,41,41,48,49,48,56,41,22.50462168,24.46670052,26.34952091,30.90057519,26.9016526,30.32331148,18.43936417
7618,42,34,28,93,54,36,57,23.05351489,20.28945897,15.37055386,58.64803047,30.26435918,19.49355738,25.63521361
7619,39,56,18,34,32,29,38,21.40683526,33.41793242,9.88107034,21.44121544,17.93443507,15.70314344,17.09014241
7620,17,13,12,15,13,18,22,9.331184599,7.757734312,6.587380226,9.459359753,7.285864246,9.74677869,9.894292972
7621,10,20,8,16,8,10,8,5.488932117,11.93497586,4.391586818,10.08998374,4.483608767,5.41487705,3.597924717
7622,56,77,53,45,56,73,91,30.73801986,45.94965708,29.09426267,28.37807926,31.38526137,39.52860246,40.92639366
7623,85,60,82,61,61,78,137,46.655923,35.80492759,45.01376488,38.46806299,34.18751685,42.23604099,61.61446078
7624,72,93,77,86,76,90,125,39.52031124,55.49763777,42.26902312,54.23366258,42.59428329,48.73389345,56.2175737
7625,4,3,5,1,9,15,1,2.195572847,1.79024638,2.744741761,0.630623984,5.044059863,8.122315575,0.44974059
7626,4,0,3,0,0,4,0,2.195572847,0,1.646845057,0,0,2.16595082,0
7627,17,4,16,13,28,46,8,9.331184599,2.386995173,8.783173635,8.198111786,15.69263068,24.90843443,3.597924717
7628,35,0,32,1,58,51,5,19.21126241,0,17.56634727,0.630623984,32.50616356,27.61587295,2.248702948
7629,112,34,102,27,68,130,35,61.47603971,20.28945897,55.99273192,17.02684755,38.11067452,70.39340165,15.74092064
7630,95,49,111,34,100,108,56,52.14485511,29.24069087,60.93326709,21.44121544,56.04510959,58.48067214,25.18547302
7631,59,67,70,42,49,71,38,32.38469949,39.98216915,38.42638465,26.48620731,27.4621037,38.44562705,17.09014241
7632,33,13,32,18,41,53,11,18.11347599,7.757734312,17.56634727,11.3512317,22.97849493,28.69884836,4.947146486
7633,18,24,3,33,24,26,29,9.880077811,14.32197104,1.646845057,20.81059146,13.4508263,14.07868033,13.0424771
7634,55,53,48,67,38,61,56,30.18912665,31.62768604,26.34952091,42.2518069,21.29714164,33.03075,25.18547302
7635,37,26,43,58,26,50,45,20.30904883,15.51546862,23.60477914,36.57619104,14.57172849,27.07438525,20.23832653
7636,74,65,35,60,65,46,93,40.61809767,38.78867156,19.21319233,37.83743901,36.42932123,24.90843443,41.82587484
7637,84,93,88,68,106,107,123,46.10702979,55.49763777,48.30745499,42.88243088,59.40781616,57.93918443,55.31809252
7638,42,38,34,50,36,46,49,23.05351489,22.67645414,18.66424397,31.53119918,20.17623945,24.90843443,22.03728889
7639,19,8,4,12,14,8,11,10.42897102,4.773990346,2.195793409,7.567487802,7.846315342,4.33190164,4.947146486
7640,220,191,293,145,186,209,291,120.7565066,113.9790195,160.8418672,91.44047761,104.2439038,113.1709303,130.8745116
7641,0,0,8,0,6,15,0,0,0,4.391586818,0,3.362706575,8.122315575,0
7642,0,0,0,0,0,1,0,0,0,0,0,0,0.541487705,0
7643,14,2,15,0,15,13,12,7.684504964,1.193497586,8.234225283,0,8.406766438,7.039340165,5.396887076
7644,15,3,36,0,59,88,5,8.233398176,1.79024638,19.76214068,0,33.06661466,47.65091804,2.248702948
7645,64,41,36,11,32,52,37,35.12916555,24.46670052,19.76214068,6.936863819,17.93443507,28.15736066,16.64040182
7646,42,53,31,44,57,87,48,23.05351489,31.62768604,17.01739892,27.74745527,31.94571247,47.10943033,21.5875483
7647,22,13,18,9,19,25,13,12.07565066,7.757734312,9.88107034,5.675615852,10.64857082,13.53719262,5.846627665
7648,17,22,13,26,19,20,32,9.331184599,13.12847345,7.136328579,16.39622357,10.64857082,10.8297541,14.39169887
7649,36,8,81,8,85,91,7,19.76015562,4.773990346,44.46481653,5.044991868,47.63834315,49.27538115,3.148184127
7650,37,4,60,7,58,71,1,20.30904883,2.386995173,32.93690113,4.414367885,32.50616356,38.44562705,0.44974059
7651,31,2,62,15,46,72,7,17.01568956,1.193497586,34.03479784,9.459359753,25.78075041,38.98711476,3.148184127
7652,2,0,10,4,10,10,0,1.097786423,0,5.489483522,2.522495934,5.604510959,5.41487705,0
7653,18,12,13,7,27,40,5,9.880077811,7.160985519,7.136328579,4.414367885,15.13217959,21.6595082,2.248702948
7654,1,0,4,0,0,6,0,0.548893212,0,2.195793409,0,0,3.24892623,0
7655,15,17,37,16,30,48,13,8.233398176,10.14472948,20.31108903,10.08998374,16.81353288,25.99140984,5.846627665
7656,25,5,78,5,52,61,2,13.72233029,2.983743966,42.81797147,3.153119918,29.14345699,33.03075,0.899481179
7657,58,82,56,74,68,85,94,31.83580628,48.93340104,30.74110772,46.66617478,38.11067452,46.02645492,42.27561543
7658,10,0,3,6,12,26,1,5.488932117,0,1.646845057,3.783743901,6.725413151,14.07868033,0.44974059
7659,2,0,2,0,1,16,0,1.097786423,0,1.097896704,0,0.560451096,8.66380328,0
7660,2,0,2,0,3,30,0,1.097786423,0,1.097896704,0,1.681353288,16.24463115,0
7661,1,1,0,0,1,9,0,0.548893212,0.596748793,0,0,0.560451096,4.873389345,0
7662,2,0,1,0,6,15,0,1.097786423,0,0.548948352,0,3.362706575,8.122315575,0
7663,0,0,1,0,1,8,0,0,0,0.548948352,0,0.560451096,4.33190164,0
7664,5,0,0,0,1,18,0,2.744466059,0,0,0,0.560451096,9.74677869,0
7665,0,0,0,0,0,3,0,0,0,0,0,0,1.624463115,0
7666,49,90,72,112,87,104,148,26.89576737,53.70739139,39.52428136,70.62988615,48.75924534,56.31472132,66.56160726
7667,209,267,171,168,205,268,330,114.7186813,159.3319278,93.87016823,105.9448292,114.8924747,145.1187049,148.4143946
7668,216,209,199,168,205,250,371,118.5609337,124.7204978,109.2407221,105.9448292,114.8924747,135.3719262,166.8537588
7669,178,99,56,110,145,152,130,97.70299169,59.07813053,30.74110772,69.36863819,81.2654089,82.30613116,58.46627665
7670,329,6,21,11,434,145,7,180.5858667,3.580492759,11.5279154,6.936863819,243.2357756,78.51571722,3.148184127
7671,42,2,7,0,46,37,0,23.05351489,1.193497586,3.842638465,0,25.78075041,20.03504508,0
7672,62,1,11,3,59,54,0,34.03137913,0.596748793,6.038431874,1.891871951,33.06661466,29.24033607,0
7673,106,6,8,3,57,58,3,58.18268044,3.580492759,4.391586818,1.891871951,31.94571247,31.40628689,1.349221769
7674,348,33,3,30,50,151,11,191.0148377,19.69271018,1.646845057,18.91871951,28.02255479,81.76464345,4.947146486
7675,111,13,4,6,25,115,0,60.9271465,7.757734312,2.195793409,3.783743901,14.0112774,62.27108607,0
7676,162,31,5,8,39,108,4,88.9207003,18.49921259,2.744741761,5.044991868,21.85759274,58.48067214,1.798962359
7677,16,19,17,29,15,11,29,8.782291388,11.33822707,9.332121987,18.28809552,8.406766438,5.956364755,13.0424771
7678,114,102,83,71,137,126,127,62.57382614,60.86837691,45.56271323,44.77430283,76.78180014,68.22745083,57.11705488
7679,8,4,5,16,17,12,23,4.391145694,2.386995173,2.744741761,10.08998374,9.52766863,6.49785246,10.34403356
7680,40,44,34,29,55,56,76,21.95572847,26.2569469,18.66424397,18.28809552,30.82481027,30.32331148,34.18028481
7681,148,61,93,104,119,144,110,81.23619534,36.40167639,51.05219675,65.58489429,66.69368041,77.97422952,49.47146486
7682,369,198,264,268,266,272,325,202.5415951,118.1562611,144.922365,169.0072276,149.0799915,147.2846558,146.1656916
7683,17,0,6,0,9,5,1,9.331184599,0,3.293690113,0,5.044059863,2.707438525,0.44974059
